id,date,city,state,type,ideology,subideology,group,description,image
63478,1/29/2024,Washington,DC,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located in a public area.,
63488,1/29/2024,Washington,DC,Antisemitic Incident:Harassment,,,,"A Jewish organization received a threatening voice message from an individual who stated, ""Promoting Israel is disgusting... Kill yourself, don't have a good day. You need to die"" and made other violent remarks.",
63502,1/29/2024,Hartland,MI,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League distributed fliers that read: ""Every single aspect of abortion is Jewish.""",
63517,1/29/2024,Osh Kosh,WI,Antisemitic Incident:Harassment,,,,A synagogue received an antisemitic bomb threat.,
63548,1/29/2024,Manhattan,NY,Antisemitic Incident:Vandalism,,,,"Graffiti that equated an Israeli flag and a swastika and read: ""Free Palestine,"" ""Fuck Israel,"" ""Fuck Islam"" and ""109 countries"" was located at a subway station.",
63583,1/29/2024,San Diego,CA,Antisemitic Incident:Harassment,,,,"An individual entered a Jewish fraternity at San Diego State University during an event and harassed residents, calling them: ""Fucking dirty Jews"" and ""Seinfeld 1 and Seinfeld 2.""",
63598,1/29/2024,Chicago,IL,Antisemitic Incident:Vandalism,,,,Graffiti that included swastikas and a racist statement was located at a high school.,
63620,1/29/2024,Camden,NJ,Antisemitic Incident:Vandalism,,,,"A swastika was drawn on a Jewish Rutgers University student's dorm room, and the student's mezuzah was taken. Two days later, the student's room was vandalized with, ""CUNT. Go Home. Kill you! Fuck you Jews [sic].""",
63629,1/29/2024,Staten Island,NY,Antisemitic Incident:Vandalism,,,,"A sticker reading ""Palestine will be free"" was found on the sign by the front door of a Jewish community center.",
63745,1/29/2024,Suffern,NY,Antisemitic Incident:Vandalism,,,,"Graffiti that included a swastika and ""Jews Bigk"" was located at a business establishment.",
63799,1/29/2024,Chicago,IL,Antisemitic Incident:Harassment,,,,A student posted an antisemitic caricature to a high school class's Snapchat group.,
63803,1/29/2024,Lynchburg,VA,Antisemitic Incident:Harassment,,,,"Antisemitic fliers were distributed in a residential area that blamed Jews for the slave trade and ""mass immigration from the third world."" The fliers also called circumcision ""child abuse"" and called for a boycott of Israel.",
63820,1/29/2024,Chicago,IL,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),Handwritten signs were left on parked cars that promoted the antisemitic Goyim Defense League.,
63842,1/29/2024,Southfield,MI,Antisemitic Incident:Harassment,,,,"A synagogue received a phone call from an individual who threatened to, ""Kill all you Jews.""",
63844,1/29/2024,Montclair,NJ,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located in the bathroom of a middle school.,
63916,1/29/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"A Jewish organization received an email bomb threat that read: ""Death to the Zionist Jews,"" ""kill all the Jewish rats"" and ""May Hamas kill all Zionists.""",
64111,1/29/2024,Newbury Park,CA,Antisemitic Incident:Harassment,,,,"An individual protested in front of a synagogue, making anti-Israel statements and claiming that God does not tolerate people ""with innocent blood on their hands.""",
64908,1/29/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,Hebrew Union College received a threatening antisemitic email.,
65008,1/29/2024,Denver,CO,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at the Auraria Campus of the University of Colorado, Denver; Community College of Denver; and Metropolitan State University of Denver, protesters held signs with messages that included: ""Victory to the Palestinian Resistance.""",
66493,1/29/2024,Mobile,AL,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, hung multiple banners from overpasses with messages that read: ""Reclaim America,"" ""No Zionists in government,"" ""Life, liberty, victory"" and ""For our posterity.""",
63575,1/28/2024,Manhattan,NY,Antisemitic Incident:Assault,,,,"An individual armed with a knife attacked a Jewish man while calling the victim a ""faggot"" and ""fake Jew"" and stealing his yarmulke.",
63622,1/28/2024,Manhattan,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located at a subway station.,
63720,1/28/2024,San Luis Obispo,CA,Antisemitic Incident:Harassment,,,National Socialist Front,"Individuals associated with the National Socialist Front, a white supremacist group, distributed antisemitic, racist and xenophobic fliers.",
63769,1/28/2024,Palo Alto,CA,Antisemitic Incident:Vandalism,,,,A swastika was spray-painted on a sidewalk at a public park.,
63796,1/28/2024,Washington,DC,Antisemitic Incident:Harassment,,,,An individual yelled antisemitic language in a public area.,
63854,1/28/2024,Bronx,NY,Antisemitic Incident:Harassment,,,,"An individual in a passing car yelled, ""Free Palestine. Fuck the Jews"" at a Jewish person.",
64486,1/28/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"A Jewish charity organization received an antisemitic phone call from an individual who stated, ""Jews are a huge stain on the planet.""",
64501,1/28/2024,Staten Island,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found on a sidewalk near a synagogue.,
66148,1/28/2024,Baton Rouge,LA,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""To ourselves and our posterity,"" ""American by blood,"" ""No Zionists in government, we serve one nation"" and ""United we stand.""",
66162,1/28/2024,Downers Grove,IL,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,Active Clubs,"Approximately three individuals associated with Windy City Nationalists, a white supremacist group, held a demonstration. Individuals carried a banner that read: ""No More White Blood for Israel."" The group also passed out fliers that read: ""Mass Migration is White Genocide,"" ""Liberate All Our Nations, End the Zionist Occupations” and advertised the group’s social media.",
66665,1/28/2024,Washington,DC,Antisemitic Incident:Assault,,,,"A rabbi was assaulted by a Lyft driver who said he doesn't like the ""energy of people like [him].""",
63461,1/27/2024,Washington,DC,Antisemitic Incident:Vandalism,,,,"""Free Gaza"" was spray-painted in multiple locations in front of a synagogue.",
63489,1/27/2024,Boston,MA,Antisemitic Incident:Harassment,,,,"An Uber driver allegedly made antisemitic comments to a visibly Jewish person, including: ""Get out of my way Jew.""",
63499,1/27/2024,San Diego,CA,Antisemitic Incident:Harassment,,,,"A Jewish individual received a phone call from a person who stated, ""Israel is being tried for war crimes right now and committing genocide in Gaza"" and called the victim ""Zionist pig.""",
63506,1/27/2024,San Francisco,CA,Antisemitic Incident:Harassment,,,,A Holocaust remembrance event was disrupted by a protester who held antisemitic and anti-Israel signs.,
63525,1/27/2024,Milwaukee,WI,Antisemitic Incident:Harassment,,,,Antisemitic and anti-Zionist comments were left on a Facebook post of a Jewish museum.,
63532,1/27/2024,Virginia Beach,VA,Antisemitic Incident:Harassment,,,,"Anti-Israel comments, including an image of an individual stepping on an Israeli flag, were left in response to a Jewish organization's Facebook post about challah.",
63571,1/27/2024,Camden,NJ,Antisemitic Incident:Vandalism,,,,"""Kike"" was carved into a tree in a public area.",
63578,1/27/2024,Medina,WA,Antisemitic Incident:Vandalism,,,,"""Kill all Jews"" was written in multiple places on a bike path.",
63585,1/27/2024,Imperial Beach,CA,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League distributed fliers that read: ""Every single aspect of the media is Jewish.""",
63614,1/27/2024,Martinsburg,WV,Antisemitic Incident:Harassment,,,,"Fliers reading: ""From the river to the sea"" were posted on street lamps.",
63628,1/27/2024,Napa,CA,Antisemitic Incident:Harassment,,,,"A sign was displayed in an individual's yard that read: ""AG Merrick Garland, a Jew, weaponized the Justice Department.""",
63691,1/27/2024,West Hempstead,NY,Antisemitic Incident:Harassment,,,,A synagogue received an antisemitic bomb threat.,
63710,1/27/2024,Hoffman Estates,IL,Antisemitic Incident:Harassment,,,,"A billboard on I-90 displayed the message: ""Let's be clear: Zionism is your problem too.""",
63736,1/27/2024,Sturgis,MI,Antisemitic Incident:Harassment,,,,"After appearing on a news segment about Holocaust education, an individual received an email that read: ""U r a typical Jew. Greedy...Stop trying to act like you care about the holocaust or what not.""",
63746,1/27/2024,Los Angeles,CA,Antisemitic Incident:Harassment,,,,"An individual in a passing car yelled, ""I hope there’s another Holocaust you fucking Jews"" at a group of visibly Jewish people.",
63756,1/27/2024,West Hempstead,NY,Antisemitic Incident:Harassment,,,,A Jewish school received an antisemitic bomb threat.,
63866,1/27/2024,Fullerton,CA,Antisemitic Incident:Harassment,,,,A synagogue received an antisemitic bomb threat.,
64619,1/27/2024,Louisville,KY,Antisemitic Incident:Harassment,,,,"A Jewish Federation received an email that read: ""Your not the real Jews [sic]"" and, ""you people have lied for so long. you have stolen the identity of the black people. You say fight anti semitism against Jewish people. To be semetic you must be of the indigenous people of the earth. Which your not. The real root word anti semite is to be anti black. Nobody is falling for your lies anymore [sic].""",
65007,1/27/2024,Yellow Springs,OH,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Antioch College, protesters held signs with messages that included: ""From the river to the sea.""",
66664,1/27/2024,Manhattan,NY,Antisemitic Incident:Vandalism,,,,"An art gallery was vandalized with: ""Intifada.""",
63536,1/26/2024,Columbus,OH,Antisemitic Incident:Vandalism,,,,A mezuzah was torn from the doorframe of a Jewish Ohio State University student.,
63545,1/26/2024,Spokane,WA,Antisemitic Incident:Vandalism,,,,"""Fuck Zionism"" was spray-painted on a sign that read ""God bless Israel"" at a church.",
63595,1/26/2024,Albuquerque,NM,Antisemitic Incident:Harassment,,,,"Two students blocked a Jewish classmate from exiting school and stated: ""Heil Hitler.""",
63672,1/26/2024,Morton Grove,IL,Antisemitic Incident:Harassment,,,,"A Jewish child received a text message that read: ""America is waking up to the myth of the holocaust and the reality of Jewish supremacy and white replacement...The jews have overplayed their hand.""",
63697,1/26/2024,Macon,GA,Antisemitic Incident:Harassment,,,,"A rabbi received a postcard that read: ""Is there a child rape, torture, and murder tunnel under your house? We have the Zyklon B. Use code 'GASTHEJEWS' for 10% off.""",
63706,1/26/2024,Ann Arbor,MI,Antisemitic Incident:Harassment,,,,Members of the antisemitic and anti-Israel group Witness for Peace protested outside a synagogue during Shabbat services.,
63753,1/26/2024,San Diego,CA,Antisemitic Incident:Harassment,,,,A middle school student performed a Nazi salute at a Jewish classmate.,
63853,1/26/2024,Dresher,PA,Antisemitic Incident:Vandalism,,,,"A sticker reading, ""Boycott Israeli Apartheid"" was placed on a pro-Israel sign at a synagogue.",
63898,1/26/2024,Philadelphia,PA,Antisemitic Incident:Harassment,,,,"An individual shouted, ""Ceasefire now!"" during services at a synagogue.",
64489,1/26/2024,Port Washington,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found in a middle school.,
64737,1/26/2024,Queens,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti and racist messages were found spray-painted on a school's basketball court.,
65002,1/26/2024,Portland,OR,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Portland State University, protesters chanted, ""From the river to the sea. Palestine will be free.""",
